1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
300,53.36006999999999,-0.02002,347.12998999999996,-2.49991,78.83997,99.99995,55.85983,-0.9999100000000001,-0.0007,80.9999,32.3599,437.21977000000004,29.21994,96.57996999999999,24.80001,1018.13989,808.15968,3.11647,335.64976,99.9999,7.04985,47.5497,31.4701,1159.64697,51.580040000000004,29.26502,120.22573999999999,199.8001,78.59987,74.12499,0.15004,422.18993,10.49995,10.06483,78.99989000000001,184.38003999999998,33.84005,80.09993,-8e-05
301,53.360130000000005,-0.02005,347.12968,-2.50015,78.84006,100.00007,55.859809999999996,-0.9999399999999999,-0.0007099999999999999,80.99987,32.35974,437.21984000000003,29.21994,96.58013000000001,24.80003,1018.13986,808.15971,3.1165599999999998,335.6497,99.99994000000001,7.05007,47.55011,31.46998,1159.64696,51.57986,29.265159999999998,120.22573,199.79994,78.60015,74.1249,0.1501,422.18989000000005,10.50004,10.06508,79.00025,184.37988,33.840070000000004,80.10001,5e-05
302,53.36002,-0.0202,347.12987000000004,-2.5,78.84018,99.99991999999999,55.859840000000005,-0.9999299999999999,-0.00075,80.99991999999999,32.36007,437.21995,29.2201,96.5799,24.80004,1018.13985,808.1595599999999,3.11643,353.14988999999997,100.00013,7.0499,47.55022,31.46994,1159.6469,51.579879999999996,29.265009999999997,120.22568000000001,199.80003,78.6001,74.12479,0.15002000000000001,422.18974000000003,10.500060000000001,10.06512,78.99994000000001,184.37989,33.83996,80.09992,0.00011
303,53.36002,-0.020040000000000002,347.12986,-2.50009,78.83997,100.0001,55.86015,-0.9999600000000001,-0.0008300000000000001,80.9998,32.35988,437.21968,29.21991,96.58014,24.79995,1018.14015,808.1597,3.11636,370.64985,99.99993,7.049919999999999,47.54991,31.46995,1159.64699,51.58011,29.265190000000004,120.22568000000001,199.79992,78.5999,74.12489000000001,0.14999,422.18987000000004,10.50007,10.064860000000001,78.99999,184.38006000000001,33.83996,80.10011,5e-05
304,53.360009999999996,-0.01973,347.12987000000004,-2.5,78.83994,99.99998000000001,55.85995,-0.9999600000000001,-0.00084,81.38996,32.36005,437.21984000000003,29.219990000000003,96.57986,24.80011,1018.13994,808.15971,3.1162900000000002,370.64999,100.00007,7.049939999999999,47.549890000000005,31.46997,1159.64688,51.5801,29.26489,120.22566,199.80002,78.59995,74.1249,0.15,422.18982,10.49995,10.0651,78.99999,184.37994,33.84003,80.10005,1e-05
305,53.35996,-0.019819999999999997,347.12968,-2.50001,78.83995999999999,100.00001,55.734190000000005,-0.9998799999999999,-0.00079,81.38984,32.359809999999996,437.21983,29.2201,96.57979,24.79976,1018.14,808.1597,3.11632,394.44999,99.99985,7.0501,47.54985,31.46988,1155.17101,51.57992,29.26506,120.22559,199.79988,78.60005,74.12505999999999,0.15007,422.18989000000005,10.49991,10.06493,79.00009,184.3801,33.84015,80.09983000000001,-0.0
306,53.35999,-0.01984,347.13006,-2.5000400000000003,78.84005,99.99995,55.73405,-1.00009,-0.0008,81.39013,32.359970000000004,437.21995,29.2201,96.57996999999999,24.799870000000002,1018.14015,808.15972,3.11635,394.44988,100.00021,7.049980000000001,47.550129999999996,31.46987,1155.17099,51.57989,29.264940000000003,120.22576000000001,199.80004,78.59992,74.125,0.15004,422.18990999999994,10.500010000000001,10.064910000000001,78.99996,184.37985,33.83998,80.10004,0.00014
307,53.36006999999999,-0.01998,347.13004,-2.50002,78.83995,100.00001,55.733869999999996,-0.9999299999999999,-0.00073,81.38991999999999,32.36018,437.2199,29.220129999999997,96.58006999999999,24.79994,1018.13993,816.15974,3.12343,374.49986,99.99996,7.05013,47.54997,31.47012,1148.97918,51.58012,29.26495,120.22561,199.79991,78.6,74.1251,0.15001,422.18974000000003,10.500119999999999,10.064960000000001,78.99995,184.37995,33.83996,80.09997,0.00011999999999999999
308,53.36,-0.01999,347.12998,-2.5,78.83997,99.99996,55.733999999999995,-0.99998,-0.0008300000000000001,81.3899,32.36012,437.21986,29.219920000000002,96.57992,24.79994,1018.13997,816.15976,3.12363,374.49987000000004,99.99991999999999,7.05017,47.54995,31.46997,1148.97901,51.57992,29.26497,120.22554,199.80003,78.6,74.1248,0.14989,422.19009000000005,10.5,10.06489,79.00009,184.37998000000002,33.83999,80.10013000000001,0.00011999999999999999
309,53.36014,-0.02005,347.13001,-2.49994,78.84011,99.99998000000001,55.73395,-1.00005,-0.00085,81.38994,32.35992,437.21993,29.22002,96.58022,24.79975,1018.13995,816.15981,3.1236200000000003,374.49956000000003,100.00022,7.05002,47.54981,31.470090000000003,1148.97902,51.58011,29.26507,120.22561,199.79986,78.59997,74.12498000000001,0.15023,422.18995,10.49997,10.06498,79.00016,184.38022,33.84008,80.0999,-0.00021
310,53.35998000000001,-0.01998,347.12984,7.499910000000001,78.84011,99.99991,55.733999999999995,-1.00006,-0.00062,81.39005,32.35998,437.21989,29.24995,96.57996999999999,25.00009,1018.14009,816.15979,3.12363,374.49984,99.99995,7.049930000000001,47.55011,31.470090000000003,1148.97895,51.580090000000006,29.26509,120.2258,199.79988,78.60014,74.12491,0.14993,422.18995,10.499939999999999,10.06521,79.00005999999999,184.38013999999998,33.84001,80.0999,2e-05
311,53.36011,-0.02001,347.12972,7.499960000000001,78.8399,100.00009,55.733959999999996,-1.0001,-0.0009400000000000001,81.39010999999999,32.36007,437.21984000000003,29.24995,96.58010999999999,24.99991,1018.13996,816.15975,3.12368,374.49964,100.00007,7.05001,47.55002,31.469890000000003,1148.97905,51.57989,29.26512,120.22563999999998,199.79996,78.60005,74.12475,0.1501,422.18965999999995,10.50007,10.064960000000001,79.00003000000001,184.38016000000002,33.83988,80.10006,-2e-05
312,53.36006,-0.01998,347.12976000000003,7.5000100000000005,78.83999,100.00008000000001,55.734080000000006,-1.0001,-0.00088,81.39004,32.35994,437.21984000000003,29.249990000000004,96.5799,24.99996,1018.13998,816.1598,3.12353,374.49978,100.00013,7.04997,47.54972,31.469829999999998,1148.97886,51.58005,29.265079999999998,120.2258,199.8,78.60025,74.12491,0.14998,422.18990999999994,10.49987,10.06493,78.99998000000001,184.38001,33.84008,80.09980999999999,1e-05
313,53.36002,-0.01994,347.13005,7.50011,78.83994,100.00004,55.73395,-1.00015,-0.00084,81.38994,32.35998,437.21983,29.24995,96.57996999999999,24.99994,1018.13994,816.15986,3.12373,374.49996,100.00013,7.049869999999999,47.54996,31.469990000000003,1148.9791599999999,51.57997,29.26513,120.22573999999999,199.80002,78.59998,74.12504,0.14999,422.18982,10.50013,10.06505,78.99999,184.37999,33.84013,80.09985999999999,2.9999999999999997e-05
314,53.35997,-0.02012,347.12985,7.50016,78.83995,99.99998000000001,55.73386,-0.9999299999999999,-0.00095,81.38991,32.359790000000004,437.21990999999997,29.25015,96.58008000000001,25.000020000000003,1018.1401,808.1596900000001,3.1237,374.49982,100.00005,7.05008,47.55012,31.47,1148.9790699999999,51.57999,29.265190000000004,120.22581000000001,199.80005,78.60008,74.12503000000001,0.15003,422.18987999999996,10.50007,10.064969999999999,79.00004,184.38006000000001,33.8399,80.10013000000001,5.9999999999999995e-05
315,53.35997,-0.020069999999999998,347.12984,7.5000800000000005,78.83994,99.99995,55.733909999999995,-0.9999399999999999,-0.00093,81.39016,32.359809999999996,437.21980999999994,29.249979999999997,96.5799,25.00016,1018.14003,808.1596599999999,3.1234900000000003,374.49989,99.99998000000001,7.05008,47.54997,31.47014,1148.97903,51.57991,29.26512,120.2257,199.8002,78.59991,74.12498000000001,0.15007,422.18979,10.499939999999999,10.064960000000001,79.0002,184.38005,33.84008,80.1,-2.9999999999999997e-05
316,53.35995,-0.02015,347.12998999999996,7.50013,78.83994,100.00005,55.734019999999994,-0.9998299999999999,-0.00072,81.38995,32.36026,437.21979000000005,29.25011,96.58004,24.99987,1018.13989,808.1598700000001,3.1236,374.49985,99.99999,7.05008,47.55017,31.469820000000002,1148.97887,51.579809999999995,29.26486,120.22578,199.8002,78.6001,74.12501,0.1499,422.18982,10.50007,10.86009,79.00023,184.37997,33.83992,80.09983000000001,-0.0001
317,53.35983,-0.01987,347.13006,7.500210000000001,78.83998000000001,99.99996999999999,55.73386,-1.00003,-0.00074,81.39001999999999,32.36002,437.21975999999995,29.25007,96.57996,25.0001,1018.14,816.95962,3.1234900000000003,374.49967000000004,100.00005,7.05005,47.549929999999996,31.470190000000002,1148.9790699999999,51.58014,29.26505,120.22556000000002,199.79994,78.60004,74.12495,0.14998,422.18980999999997,10.49993,10.859960000000001,79.0,184.37991,33.8403,80.10005,5.9999999999999995e-05
318,55.24,-0.02002,347.12984,7.5002,78.84022,100.00016,55.73395,-0.99995,-0.00078,81.39005999999999,32.360009999999996,437.22000999999995,29.24982,96.57999000000001,24.99985,1018.14005,816.95981,3.12352,374.49987999999996,100.00012,7.049989999999999,47.55008,31.47001,1148.9788800000001,51.580059999999996,29.26499,120.22576000000001,199.80001000000001,78.60011,74.12499,0.14997,422.19001,10.500060000000001,10.85994,78.99975,184.38001,33.84,80.10003,0.00011
319,55.2401,-0.020059999999999998,347.12995,7.50011,78.84018,100.00008000000001,55.73404,-1.00001,-0.00078,81.39005,32.35994,437.21997999999996,29.249979999999997,96.57984,24.99991,1018.13975,816.9598,3.12339,374.4998,99.99995,7.049910000000001,47.54998,31.469820000000002,1148.97891,51.57997,29.26496,120.2258,199.80021000000002,78.60003,74.12495,0.1502,422.18982,10.4999,10.86007,78.99965999999999,184.37994,33.84005,80.09992,1e-05
320,55.240030000000004,-0.01995,347.12998,7.5,78.84002,100.00007,55.7341,-0.9999399999999999,-0.00085,81.39016,32.36003,437.21979000000005,29.250009999999996,96.58001999999999,25.00019,1018.1400699999999,816.95964,3.12348,374.49961,99.99999,7.049860000000001,47.55011,31.469990000000003,1148.97893,51.58015,29.26512,120.2257,199.80008,78.6001,74.12516,0.14997,422.18975,10.50005,10.04982,79.00013,184.38003,33.839929999999995,80.10009000000001,-0.0001
321,55.2401,-0.020130000000000002,347.12998999999996,7.4999899999999995,78.8399,100.00005999999999,55.734019999999994,-0.9999100000000001,-0.0008,81.38995,32.360009999999996,437.21979000000005,29.24982,96.58,25.00008,1018.14001,816.95997,3.12375,356.64979,99.9999,7.05007,47.72998,31.47,1148.979,51.58,29.26482,120.2256,199.80014,78.6,74.12501999999999,0.14995,422.18990999999994,10.499939999999999,10.050089999999999,79.00012,184.38003999999998,33.84006,80.1,-5.9999999999999995e-05
322,53.159909999999996,-0.01991,347.12992,7.50015,78.83979000000001,99.99999,55.73392,-0.9999,-0.0008699999999999999,80.58010999999999,32.36005,437.21977999999996,29.24992,96.58009,25.0001,1018.14004,816.95971,3.1234900000000003,356.64974,99.99988,7.05013,47.729890000000005,31.47017,1148.97889,51.58,29.26489,120.22561,199.80002,78.6,74.12512,0.15009,422.19003,10.50003,10.05005,79.0001,184.3801,33.840070000000004,80.1001,0.00016
323,53.1599,-0.02005,347.12979,7.50011,78.84002,99.99994000000001,55.73405,-0.99995,-0.00085,80.58006999999999,32.36015,437.21977000000004,29.24997,96.58003000000001,24.999879999999997,1018.14004,808.4798,3.12368,356.64984,99.99985,7.05001,47.72999,31.469929999999998,1148.97886,51.58007,29.265009999999997,120.22556000000002,199.80008,78.5999,73.85018000000001,0.14994000000000002,422.1899,10.5,10.05006,79.00003000000001,184.38,33.83999,80.10006,-0.00016999999999999999
324,53.16013,-0.01996,347.12993,7.49984,78.84019,100.00001,55.734069999999996,-1.00006,-0.00064,80.57998,32.360079999999996,437.21992,29.249909999999996,96.57987,24.99989,1018.13997,808.4796299999999,3.12351,356.64979,99.99986,7.0498899999999995,47.73007,31.4702,1148.97891,51.57999,29.264909999999997,120.22565,199.97993,78.92981,73.85001,0.15005,422.18997,10.50008,10.04987,78.99995,184.37986999999998,33.8399,80.09985999999999,8e-05
325,53.160109999999996,-0.019880000000000002,347.12986,7.500139999999999,78.83999,100.00003000000001,55.73398,-0.9999100000000001,-0.00072,80.57993,32.35993,437.21969,29.24987,96.58001,24.999979999999997,1018.1399,808.47972,3.12371,356.64991000000003,100.00012,7.04997,47.72994,31.46998,1148.97906,51.57999,29.26513,120.22581000000001,199.97993,78.92992,73.84992,0.15,422.18983,10.500110000000001,10.050139999999999,79.0,184.37998000000002,33.84006,80.1001,-0.00018999999999999998
326,53.15996,-0.01999,347.12982999999997,7.4999199999999995,78.83978,100.00001,55.73411,-0.9999399999999999,-0.00078,80.58012,32.35995,437.22006,29.249859999999998,96.58003000000001,25.0,1018.1398199999999,808.47974,3.12356,375.19993999999997,99.99996999999999,7.049980000000001,47.72996,31.47005,1148.9791699999998,51.580040000000004,29.26499,120.22581000000001,199.98001000000002,78.92988000000001,73.85004,0.14984,422.18992000000003,10.499889999999999,10.52994,79.0,184.37998000000002,33.839940000000006,80.10007,-4e-05
327,53.15984,-0.02,347.12993,7.49998,78.83993000000001,99.99996,55.73395,-0.9998,-0.00081,80.57992,32.35974,437.21990999999997,29.25008,96.58005,25.00001,1018.14006,808.4798099999999,3.1232900000000003,375.19986,99.99996999999999,7.05006,47.72999,31.47008,1142.85201,51.579840000000004,29.26495,120.22593,199.97976,78.92992,73.84995,0.14995,422.18987000000004,10.49992,11.63991,79.00015,184.37985,33.84012,80.09997,5e-05
328,53.16015,-0.01993,347.12973999999997,7.50002,78.84008,100.00001,55.73395,-1.00001,-0.00061,80.57985,32.35994,437.21980999999994,29.25007,96.57995,25.000020000000003,1018.1398800000001,825.12001,3.12359,375.19995,100.00004,7.0502199999999995,47.73002,31.47,1142.85216,51.57994,29.26495,120.22578,199.97994,78.92985999999999,73.85001,0.15017,422.18993,10.50002,11.63995,79.00008000000001,184.37996,33.839909999999996,80.09994,-5.9999999999999995e-05
329,53.15993,-0.01989,347.12991,7.50007,78.84006,100.00005,55.733869999999996,-1.00016,-0.00088,80.57989,32.36026,437.21986,29.2501,96.58001,24.99999,1018.13999,825.11985,3.12355,375.19992,100.00008000000001,7.049980000000001,47.729929999999996,31.469959999999997,1142.85211,51.57986,29.265,120.22563999999998,199.97987,78.93008,73.8501,0.14993,422.18983,10.49985,10.800139999999999,79.0003,184.38015,33.83997,80.09998,0.00011999999999999999
330,55.19981,-0.020040000000000002,347.12981,7.499810000000001,78.83997,99.99986,55.73381,-0.9998100000000001,-0.0009599999999999999,80.58018,32.36003,437.21977000000004,29.24995,96.58006,25.00001,1018.13997,825.11989,3.12354,375.19999,99.99972,7.04997,47.72995,31.4701,1142.85203,51.57975,29.265220000000003,120.22573,199.97982,78.9298,73.84985999999999,0.14991,422.19002,10.500010000000001,10.79992,79.0001,184.38012,33.840109999999996,80.09997,0.00018
331,55.19988000000001,-0.01985,347.13003,7.499789999999999,78.95985,100.00007,55.733999999999995,-1.00011,-0.0007,80.58008000000001,32.360009999999996,437.21995999999996,29.24992,96.57994000000001,25.00005,1018.13996,825.1197599999999,3.12359,375.20006,100.00016,7.049919999999999,47.73008,31.470059999999997,1142.85209,51.57998,29.26496,120.22556000000002,199.97991000000002,78.92990999999999,73.84991,0.1498,422.18985,10.49995,10.79984,79.00010999999999,184.38005,33.83998,80.0999,-0.00016
332,55.1999,-0.02002,347.13006,7.499910000000001,78.96005,100.0002,55.73401,-0.99984,-0.00074,80.57977,32.36002,437.21985,29.24997,96.57973,25.0001,1018.1401099999999,825.1198400000001,3.1235,375.19987000000003,99.99996,7.04979,47.729890000000005,31.47002,1142.85196,51.57992,29.26503,120.22567,199.98001000000002,78.92997,73.84994,0.14991,421.46995,10.50004,10.80002,78.99989000000001,184.37995,33.83997,80.09996,-5e-05
333,55.19992,-0.019969999999999998,347.1298,7.5000100000000005,78.95999,100.00003000000001,55.733880000000006,-1.00006,-0.00093,80.57991,32.16008,437.21985,29.250090000000004,96.58004,24.99991,1018.13999,825.11985,3.11459,375.20007000000004,100.00005,7.050039999999999,47.72981,31.469920000000002,1142.85206,51.579679999999996,29.26506,120.22581000000001,199.97988,78.93011,73.85002,0.15,421.4698,10.5,10.79985,78.99993,184.38003999999998,33.84002,80.09975,2.9999999999999997e-05
334,55.19986,-0.02011,347.12989,7.4999899999999995,78.95994,100.00009,55.73415,-1.0,-0.001,80.58012,32.16008,437.2197,29.25007,96.57994000000001,25.00009,1018.1400199999999,825.11996,3.11453,375.19999,100.00015,7.0499600000000004,47.73016,31.46997,1142.8519900000001,51.57985,29.264979999999998,120.22578999999999,199.98003,78.93005,73.85001,0.15002000000000001,421.47002000000003,10.499939999999999,10.79993,79.00009,184.3799,33.83999,80.09999,-8e-05
335,55.199940000000005,-0.02,347.12982999999997,7.49989,78.95994,100.00005,55.733869999999996,-1.0000799999999999,-0.0007599999999999999,80.58015999999999,32.1599,437.2201,29.25005,96.57988,25.00003,1018.13993,825.1198,3.11465,375.20006,100.00014,7.04997,47.73005,31.275209999999998,1142.85207,51.58003,29.26502,120.22568999999999,199.97985,78.93002,73.84994,0.14987,421.47007,10.499939999999999,10.10995,79.00017,184.38,33.84022,80.09995,7e-05
336,55.20007,-0.02005,347.12996,7.4999899999999995,78.96003,99.99995,55.733740000000004,-1.00006,-0.00074,80.57989,32.16016,437.21987,29.25003,96.58006,25.000020000000003,1018.14,825.11975,3.11468,375.20002999999997,100.00012,7.05001,47.72988,31.27498,1142.85197,51.57996,29.26486,120.22573,199.97981000000001,78.93003,73.85014,0.15,421.46999000000005,10.49992,10.11006,78.9998,184.37995,33.84002,80.09994,-9e-05
337,55.20024,-0.02002,347.12998999999996,7.50002,78.95996,99.99993,55.73396999999999,-0.99998,-0.00072,80.58,32.16017,437.21982,29.24989,96.58005,24.99993,1018.1398300000001,825.1197099999999,3.11465,375.20029,99.99998000000001,7.05002,47.72996,31.275090000000002,1142.85204,51.58013,29.265079999999998,120.22573,199.98006,78.93007,73.84988,0.14993,421.46997999999996,10.49995,10.11004,79.00015,184.38007,33.840090000000004,80.10013000000001,4e-05
338,53.16,-0.01994,347.1301,7.5000100000000005,78.96009000000001,99.99995,55.73401,-0.9997799999999999,-0.0007599999999999999,80.58,32.159929999999996,437.21985,29.249940000000002,96.58001999999999,25.00006,1018.16988,816.47974,3.11437,375.19984,100.00001,7.05014,47.73001,31.27504,1142.85196,51.57998,29.26503,120.22575,199.97995,78.93008,73.85,0.15002000000000001,421.46988,10.50007,10.1098,79.0,184.37997,33.83992,80.09993,0.00015
339,53.159909999999996,-0.02014,347.13,7.50011,78.9599,100.0,55.73401,-0.9999600000000001,-0.00081,79.91999,32.15998,437.21975,29.249959999999998,96.57989,25.00013,1018.16993,816.47974,3.11461,375.20013,100.00008000000001,7.04985,47.73003,31.275009999999998,1142.85194,51.57996,29.265,120.35595,199.9799,78.92999,73.85001,0.15014,421.4699,10.499989999999999,10.10989,79.00001999999999,184.37986,33.84016,80.09989,-0.00014
340,53.159980000000004,-0.02002,347.13012000000003,7.50007,78.95998,100.00003000000001,55.734069999999996,-1.00003,-0.0008900000000000001,79.92002,32.15995,437.21992,29.24997,96.57999000000001,24.99997,1018.1700900000001,807.99949,3.1146599999999998,375.1998,100.00001,7.0499600000000004,47.73003,31.275009999999998,1142.85193,51.580009999999994,29.265040000000003,120.35598,199.97993,78.92997,73.84985999999999,0.14993,421.47008,10.49985,10.11005,78.99996,184.37996,33.84001,80.09998,7e-05
341,53.15984,-0.01991,347.12995,7.50018,78.96014,99.99982,55.73386,-1.00003,-0.00082,79.91978,32.16022,437.21977999999996,29.250059999999998,96.45999,24.99993,1018.17,807.99962,3.11455,355.9501,100.0,7.049939999999999,47.72997,31.275090000000002,1142.8518199999999,51.579879999999996,29.264909999999997,120.3558,199.98008000000002,78.92999,73.85002,0.14991,421.46994000000007,10.49975,10.10994,79.00005999999999,184.38013999999998,33.84019,80.09994,-2.9999999999999997e-05
342,53.16008000000001,-0.01995,347.12986,7.4999,78.95995,100.00016,55.7339,-0.99995,-0.0008699999999999999,79.92007,32.1598,437.21980999999994,29.250020000000003,96.46008,25.00005,1018.1701400000001,816.31971,3.1146599999999998,355.94998,100.00017,7.04997,47.73015,31.27495,1142.85213,51.58005,29.265040000000003,120.35574,199.97975,78.93001,73.85015,0.15004,421.46993,10.49991,10.11008,79.00026,184.38003,33.84,80.09997,0.00014
343,53.16001,-0.01998,347.12987999999996,7.499960000000001,78.95998,100.00005,55.733830000000005,-0.99984,-0.0008,79.91986,32.16001,437.2197,29.25027,96.45993,25.00011,1018.16993,816.31967,3.1144700000000003,355.94985,100.00007,7.05,47.73004,31.274890000000003,1142.8519900000001,51.57983,29.264870000000002,120.35598,199.97959,78.92999,73.85004,0.15015,421.46995,10.49996,10.109919999999999,78.9998,184.37994,33.83996,80.09994,2e-05
344,53.16004,-0.01995,347.12984,7.5001,78.95996,100.00005999999999,55.73389,-1.00007,-0.00079,79.92,32.15997,437.21983,29.25003,96.45994,24.9998,1018.1699199999999,816.31987,3.11469,355.94982000000005,100.00007,7.049739999999999,47.73019,31.27495,1142.85216,51.57983,29.2647,120.35606000000001,199.97987,78.92994,73.85011999999999,0.15006,421.46997999999996,10.50005,10.11006,79.00014,184.3801,33.84015,80.09992,-0.0
345,53.16001,-0.0202,347.12982,7.5,78.95989,100.00004,55.73376999999999,-0.9999,-0.00086,79.91989000000001,32.16016,437.21987,29.249979999999997,96.4601,25.00001,1018.1700400000001,816.31955,3.11463,355.94987000000003,100.00001,7.04988,47.72997,31.275129999999997,1149.34486,51.58007,29.26493,120.35597,199.98013999999998,78.92999,73.84997,0.14993,421.47009,10.500010000000001,10.11006,78.9999,184.37999,33.840109999999996,80.10001,0.00016999999999999999
346,53.159909999999996,-0.02015,347.12985,7.49993,78.96005,100.00014,55.733990000000006,-0.9998299999999999,-0.0009599999999999999,79.91991999999999,32.159859999999995,437.21984000000003,29.2499,96.4599,25.09993,1018.16983,816.31971,3.11455,355.94985,99.99996,7.049930000000001,47.72991,31.27481,1149.34486,51.57991,29.265040000000003,120.35585,199.97998,78.92998,73.84991,0.15002000000000001,421.46995999999996,10.49973,10.10995,78.99991,184.37997,33.83992,80.10001,-0.00018999999999999998
347,53.16004,0.53001,347.13011,7.50013,78.95983000000001,99.99989000000001,55.734069999999996,-0.99985,-0.00072,79.91991999999999,32.159909999999996,437.21986,29.24995,96.45987,25.1001,1018.16987,808.31982,3.1147,355.95002,100.00005999999999,7.04997,47.729929999999996,31.27488,1149.34485,51.580009999999994,29.264840000000003,120.35586,199.97999,78.92985999999999,73.84984,0.15007,421.46995,10.499830000000001,10.11001,79.00005,184.37993,33.84008,80.09997,0.00011
348,53.15987,0.52994,347.12989,7.5,78.96016999999999,99.99991999999999,55.733999999999995,-0.9999299999999999,-0.0007,79.92009,32.16,437.21980999999994,29.25008,96.45981,25.100089999999998,1018.16993,808.31963,3.1147,355.95016,99.99999,7.05007,47.73,31.27522,1149.34502,51.58012,29.265040000000003,120.35593999999999,199.97978999999998,78.92998,73.85022,0.1499,421.4701,10.5,9.46482,79.00023,184.38018,33.84012,80.09987,-0.00011
349,53.16007,0.52995,347.12991,7.50007,78.95993,100.00013,55.734140000000004,-0.99972,-0.0009,79.92002,32.16002,437.21974000000006,29.24989,96.46009000000001,25.1,1018.1699699999999,808.31976,3.11452,375.19991,100.00007,7.049939999999999,47.729890000000005,31.274990000000003,1149.34501,51.5799,29.26503,120.35602,199.97998,78.9301,73.84997,0.14998,421.47000999999995,10.49998,9.46509,78.99996,184.38007,33.839940000000006,80.10007,-0.00015
350,53.16019,0.53022,347.12995,7.500039999999999,78.96011,100.00007,55.73413000000001,-0.99998,-0.0008699999999999999,79.9201,32.159929999999996,436.13969000000003,29.24989,96.45987,25.10014,1018.16991,808.31981,3.1146599999999998,375.19986,100.00001,7.0502199999999995,47.729890000000005,31.275,1149.34494,51.57994,29.265140000000002,120.35595,199.97985,78.92994,73.85005,0.14991,421.47000999999995,10.50005,9.46503,79.00001999999999,184.37993,33.84008,80.1,0.00022999999999999998
351,53.160090000000004,0.52985,347.12984,7.499910000000001,78.96006,100.0,55.734080000000006,-1.00024,-0.00067,79.92009,32.159909999999996,436.13985999999994,29.249909999999996,96.46013,25.10001,1018.1700599999999,808.31984,3.11464,375.19996000000003,99.99995,7.050110000000001,47.73018,31.275109999999998,1149.34496,51.580009999999994,29.26482,120.35598,199.97991000000002,78.92994,73.84997,0.15002000000000001,421.47005,10.49996,9.465019999999999,79.00018,184.37998000000002,33.83998,80.0999,2.9999999999999997e-05
352,53.16007,0.5300199999999999,347.12989,7.5000100000000005,78.95983000000001,99.99995,55.73389,-0.9999899999999999,-0.00065,79.92004,32.15998,436.13987000000003,29.25005,96.45983000000001,25.100170000000002,1018.16988,808.31969,3.11457,375.19995,100.00016,7.05023,47.73007,31.275090000000002,1149.34529,51.57994,29.265,120.35591000000001,199.97999,78.92996,73.85007,0.15,421.46993,10.499989999999999,9.465,78.99993,184.3799,33.83988,80.09998,4e-05
353,53.15984,0.01998,347.12995,7.5,78.96008,100.00001999999999,55.733880000000006,-1.00013,-0.00075,79.91995,32.1599,436.13996,29.24987,96.4599,25.09992,1018.1701800000001,808.31969,3.11481,375.20018999999996,99.99996,7.05023,47.72998,31.275029999999997,1149.3450300000002,51.57999,29.265079999999998,120.3559,199.9801,78.92990999999999,73.85,0.1499,421.47005,10.499830000000001,9.46518,78.99985,184.37999,33.84006,80.09995,-5e-05
354,53.639880000000005,0.02008,347.12985,7.50012,78.96003,100.00005,55.73395,-0.99998,-0.00081,79.92007,32.35996,436.13978,29.25018,96.45974,25.09995,1018.1701400000001,808.31968,3.11461,375.20015,99.99996999999999,7.0498899999999995,47.72998,31.275,1149.345,51.57995,29.26482,120.35592,199.97988999999998,78.93007,73.85004,0.15011,421.46984000000003,10.50008,9.46503,78.99998000000001,184.37985,33.84013,80.09995,2.9999999999999997e-05
355,53.63995,0.02001,347.12984,7.500030000000001,78.95989,99.99994000000001,55.733819999999994,-1.00016,-0.00084,79.9201,32.35992,436.13975999999997,29.249909999999996,96.45993,25.1,1018.1700300000001,808.31964,3.1147,398.64977000000005,100.00005,7.050110000000001,47.730129999999996,31.27494,1149.34524,51.580059999999996,29.26495,120.35593,199.97988999999998,78.92999,73.84991,0.15001,421.4699,10.49996,9.465010000000001,78.99996,184.37991,33.84002,80.1,-0.00014
356,53.63974,0.01985,347.12994,7.4999899999999995,78.96008,100.00009,55.73393000000001,-0.9999600000000001,-0.0007700000000000001,79.92002,32.360079999999996,436.14002,29.24975,96.45988,25.0999,1018.16986,808.31985,3.11479,419.99997,100.00003000000001,7.05317,47.73002,31.27505,1149.3450699999999,51.58011,29.2649,120.35588999999999,199.97988999999998,78.92985999999999,73.84998,0.14994000000000002,421.47002000000003,10.4997,9.65987,79.00003000000001,184.38008,33.84004,80.09994,-0.0
357,53.64026,0.02021,347.12992,7.5000800000000005,78.96001,99.99999,55.73393000000001,-0.99997,-0.0006900000000000001,79.91995,32.35996,436.1399,29.250009999999996,96.45983000000001,25.100089999999998,1018.1700599999999,808.31975,3.1146599999999998,419.99985,100.00009,7.053139999999999,47.72996,31.2748,1149.34493,51.580220000000004,29.265140000000002,120.35606999999999,199.97991000000002,78.9299,73.84984,0.14991,421.47017,10.499880000000001,9.659889999999999,79.00005,184.37997,33.84005,80.10007,-9e-05
358,53.63998,0.02001,347.13003,7.49994,78.95992,100.00005,55.733830000000005,-0.99982,-0.00066,79.91989000000001,32.35983,436.13987000000003,29.25003,96.45999,25.09996,1018.16999,808.3195599999999,3.11448,419.99983,100.00009,7.05288,47.73022,31.27508,1149.3451699999998,51.57991,29.26512,120.35595,199.97991000000002,78.93007,73.85004,0.15018,421.46999000000005,10.49991,10.45485,79.00007,184.37981000000002,33.839940000000006,80.10009000000001,0.00018999999999999998
